geo_id,geo_name,geo_type,sample_size,vulnerability_rate,median_gap,coverage_pct
06073015801,06073015801,tract,1448,72.09944751381215,22000.679999999993,73.08446035011025
06073015802,06073015802,tract,1521,61.1439842209073,13090.259999999995,81.72454426693055
06073015901,06073015901,tract,985,80.30456852791879,43286.07000000001,51.38027945479129
06073015902,06073015902,tract,1760,71.98863636363636,33384.94,56.183465268493606
06073016000,06073016000,tract,911,48.73765093304062,-6401.520000000004,107.96247245431492
06073016100,06073016100,tract,2107,39.77218794494542,-20638.160000000003,124.34966862438881
06073016201,06073016201,tract,1893,33.86159535129424,-35891.7,135.44808045480124
06073016202,06073016202,tract,1330,50.75187969924813,631.6699999999983,99.21734708120289
06073016301,06073016301,tract,1804,63.968957871396896,23476.18,71.16158103027837
06073016302,06073016302,tract,1778,72.38470191226097,30717.345,59.629843630551996
06073016401,06073016401,tract,1687,40.30823947836396,-14682.089999999997,116.58240993912328
06073016403,06073016403,tract,1640,53.84146341463415,7309.174999999996,90.91983267378814
06073016404,06073016404,tract,904,69.13716814159292,28081.649999999994,61.60363896582708
06073016502,06073016502,tract,2480,64.71774193548387,23368.645000000004,73.5113078550499
06073016503,06073016503,tract,951,40.58885383806519,-16675.509999999995,119.15245675791739
06073016504,06073016504,tract,2244,60.42780748663101,12763.470000000001,83.1920452841285
06073016606,06073016606,tract,1410,34.53900709219858,-26448.450000000004,127.74045503779288
06073016607,06073016607,tract,2459,34.607564050427,-29856.0,130.05084383015927
06073016608,06073016608,tract,809,32.26205191594561,-38767.5,138.92063213863398
06073016609,06073016609,tract,2017,42.340109072880516,-17880.22,117.45199072438814
06073016610,06073016610,tract,1546,52.13454075032341,2417.3099999999977,97.38702519158606
06073016613,06073016613,tract,719,36.8567454798331,-26604.07,131.9651520369379
06073016614,06073016614,tract,1389,42.40460763138949,-14684.14,114.5020505671597
06073016615,06073016615,tract,1244,31.7524115755627,-43346.740000000005,147.36868370399108
06073016616,06073016616,tract,1371,57.840991976659375,14144.629999999997,82.21756733237572
06073016617,06073016617,tract,1590,64.65408805031446,26295.285000000003,66.87334600936025
06073016618,06073016618,tract,1618,36.58838071693449,-22027.570000000007,129.10045107398238
06073016619,06073016619,tract,1826,47.20700985761227,-5143.434999999998,105.71911989975335
06073016620,06073016620,tract,881,46.31101021566402,-4328.050000000003,104.0006543287505
06073016621,06073016621,tract,1414,25.954738330975957,-55665.72,154.7444770258264
06073016703,06073016703,tract,1150,39.04347826086956,-16945.089999999997,117.03164709048295
06073016704,06073016704,tract,2437,37.50512925728354,-26701.009999999995,127.1030533920533
06073016705,06073016705,tract,1849,52.94753921038399,4734.699999999997,93.13706573620341
06073016706,06073016706,tract,907,50.716648291069454,1954.010000000002,97.45173980302067
06073016804,06073016804,tract,2925,54.90598290598291,7672.199999999997,91.60916222811115
06073016806,06073016806,tract,1302,52.30414746543779,4951.904999999999,95.07825790038615
06073016807,06073016807,tract,2617,36.568589988536495,-29389.58,128.70906741453186
06073016809,06073016809,tract,1881,54.066985645933016,8060.5199999999895,91.54272214261755
06073016810,06073016810,tract,885,33.67231638418079,-30302.540000000008,135.39495311650646
06073016811,06073016811,tract,1681,40.5116002379536,-20135.690000000002,121.07309109328166
06073016812,06073016812,tract,1244,50.964630225080384,2502.350000000006,96.69976333148034
06073016813,06073016813,tract,1139,42.230026338893765,-19533.369999999995,120.4114958617132
06073016901,06073016901,tract,2381,38.219235615287694,-28575.03,129.00789064723148
06073016902,06073016902,tract,754,38.3289124668435,-25159.04999999999,124.01877823068219
06073017006,06073017006,tract,1030,31.456310679611647,-48994.895,144.45137249650543
06073017009,06073017009,tract,1521,39.97370151216305,-11867.369999999995,113.75861329681271
06073017010,06073017010,tract,967,21.61323681489142,-90893.27,181.24324765532415
06073017014,06073017014,tract,1584,47.22222222222222,-2499.550000000003,103.8653263425342
06073017018,06073017018,tract,1934,35.41882109617373,-22561.369999999995,127.45395669103394
06073017020,06073017020,tract,1538,18.01040312093628,-94023.59,195.0992971080232
06073017021,06073017021,tract,1105,20.0,-85230.15,190.61104071277254
06073017022,06073017022,tract,2249,36.99421965317919,-25651.959999999992,124.32573286041698
06073017031,06073017031,tract,1291,30.59643687064291,-45006.82000000001,148.26870480354756
06073017033,06073017033,tract,1913,27.548353371667538,-53548.32000000001,152.60653355678016
06073017034,06073017034,tract,2094,27.31614135625597,-42206.62,146.04598436122868
06073017035,06073017035,tract,1257,40.97056483691329,-19822.89,120.71247820883968
06073017036,06073017036,tract,1101,17.257039055404178,-62718.76,175.78990311554827
06073017037,06073017037,tract,1827,31.362889983579638,-30122.589999999997,134.3415561668276
06073017039,06073017039,tract,2635,35.066413662239086,-30860.699999999997,130.29951918051128
06073017040,06073017040,tract,1493,27.327528466175487,-56707.96,158.67449389925653
06073017041,06073017041,tract,1905,29.291338582677167,-34316.75,136.73675832374252
06073017043,06073017043,tract,2140,29.06542056074766,-50039.770000000004,144.47272477982173
06073017044,06073017044,tract,1927,22.98910223144785,-72203.34,155.69074750572062
06073017045,06073017045,tract,794,21.03274559193955,-74147.48,158.97921863980233
06073017046,06073017046,tract,1372,26.384839650145775,-58579.280000000006,148.44075951042095
06073017047,06073017047,tract,1479,33.874239350912774,-41057.59,134.8239303678395
06073017048,06073017048,tract,2181,43.053645116918844,-9610.370000000003,111.62340859467218
06073017049,06073017049,tract,931,39.20515574650913,-18383.690000000002,118.24628824289738
06073017050,06073017050,tract,993,44.813695871097686,-15216.589999999997,114.78939505831201
06073017051,06073017051,tract,2180,28.6697247706422,-40622.46000000001,144.06214744057974
06073017052,06073017052,tract,2121,32.01320132013201,-34823.17999999999,134.97233597195662
06073017053,06073017053,tract,1162,19.44922547332186,-91514.88,187.47007540079116
06073017054,06073017054,tract,1959,25.52322613578356,-64756.81,165.11306597042503
06073017055,06073017055,tract,1913,21.327757449032934,-70682.52,168.0339548490005
06073017056,06073017056,tract,1767,32.14487832484437,-22065.17,127.54008260395264
06073017057,06073017057,tract,1516,30.738786279683378,-57411.665,152.8257672058452
06073017058,06073017058,tract,1832,35.42576419213974,-36599.689999999995,133.8735740865141
06073017059,06073017059,tract,1559,50.4169339320077,963.0500000000029,98.71534156358958
06073017060,06073017060,tract,1330,38.496240601503764,-31493.300000000003,128.22584515859475
06073017061,06073017061,tract,1467,26.925698704839807,-75033.76999999999,159.78871664091244
06073017062,06073017062,tract,1497,16.499665998663996,-104230.43,188.6169880654715
06073017063,06073017063,tract,1625,36.738461538461536,-31889.14,130.06396791755458
06073017064,06073017064,tract,2243,23.049487293802944,-101217.62,175.05217961394303
06073017065,06073017065,tract,3319,26.574269358240432,-89517.13,169.0480544018668
06073017066,06073017066,tract,1819,26.113249037932928,-83478.45000000001,169.12188756914418
06073017067,06073017067,tract,867,29.52710495963091,-79527.92000000001,159.88409524893413
06073017068,06073017068,tract,1791,28.53154662199888,-46043.8,145.3048984220872
06073017069,06073017069,tract,801,30.337078651685395,-55891.740000000005,157.4297008755648
06073017070,06073017070,tract,1600,32.25,-61915.859999999986,150.97157072465714
06073017071,06073017071,tract,1800,31.77777777777778,-50471.729999999996,144.91086763077263
06073017104,06073017104,tract,1407,35.11016346837243,-30922.759999999995,133.27136526152842
06073017106,06073017106,tract,1467,26.7211997273347,-88764.9,164.3786620068346
06073017107,06073017107,tract,1059,19.8300283286119,-92559.68,184.32265571741672
06073017108,06073017108,tract,1636,27.811735941320293,-59029.16,159.50783971128064
06073017109,06073017109,tract,2092,28.34608030592734,-61480.07000000001,149.44401659183944
06073017111,06073017111,tract,1664,19.771634615384613,-92587.56,192.5441089587992
06073017112,06073017112,tract,691,15.77424023154848,-100318.78,181.39041831898209
06073017113,06073017113,tract,1806,36.434108527131784,-28880.735,130.42683436650262
06073017201,06073017201,tract,1102,20.326678765880217,-100137.08,201.38853448410967
06073017202,06073017202,tract,753,27.490039840637447,-71120.52,159.87612761956655
06073017303,06073017303,tract,1369,40.90577063550037,-27961.100000000006,124.76839906105957
06073017305,06073017305,tract,1359,31.567328918322296,-56857.32000000001,154.52996876895355
06073017306,06073017306,tract,1121,22.47992863514719,-94898.38,181.83907292322064
06073017307,06073017307,tract,1079,24.18906394810009,-67300.74,167.47666560518323
06073017308,06073017308,tract,1188,47.97979797979798,-7716.330000000002,106.13494537579982
06073017403,06073017403,tract,1945,32.69922879177378,-47391.61,148.3912632420173
06073017405,06073017405,tract,1317,40.92634776006074,-31552.429999999993,126.6414779113628
06073017406,06073017406,tract,1106,23.236889692585898,-87395.35,178.37774419405164
06073017407,06073017407,tract,1249,20.496397117694155,-95410.48,195.70122464372082
06073017408,06073017408,tract,1143,24.84689413823272,-79562.64,180.01698159070776
06073017501,06073017501,tract,1298,24.345146379044685,-65919.765,175.8640814816892
06073017502,06073017502,tract,1348,33.45697329376854,-31751.23000000001,134.815247686027
06073017601,06073017601,tract,2147,27.992547741034002,-64389.32000000001,170.02508669025562
06073017603,06073017603,tract,1122,23.97504456327986,-61186.020000000004,166.7216748867209
06073017605,06073017605,tract,1332,35.13513513513514,-49673.850000000006,146.41485830020272
06073017606,06073017606,tract,1641,40.036563071297984,-16809.009999999995,121.07874630571156
06073017701,06073017701,tract,2219,33.34835511491663,-35548.28,140.8155503075158
06073017702,06073017702,tract,1417,30.557515878616798,-47256.729999999996,151.77650328134112
06073017801,06073017801,tract,2857,39.236961848092406,-24390.010000000002,128.22048872266203
06073017808,06073017808,tract,2171,27.176416397973284,-61973.72,158.82580652584798
06073017809,06073017809,tract,878,31.776765375854215,-43696.74,146.63290058804043
06073017810,06073017810,tract,2012,39.214711729622266,-19635.269999999997,122.74595534608501
06073017811,06073017811,tract,2672,28.29341317365269,-56661.95,150.78807204983772
06073017813,06073017813,tract,1720,38.02325581395349,-27375.869999999995,127.01202657661929
06073017901,06073017901,tract,1913,49.8170412963931,-1240.070000000007,101.47526909801512
06073017902,06073017902,tract,1300,53.69230769230769,10851.430000000004,88.42500897793042
06073018000,06073018000,tract,1780,32.19101123595506,-23452.574999999997,132.49064197574555
06073018101,06073018101,tract,1356,36.13569321533923,-27862.190000000002,129.67153830085428
06073018102,06073018102,tract,1249,44.99599679743795,-10803.589999999997,113.52038942684707
06073018201,06073018201,tract,1283,53.390491036632895,6487.770000000004,91.35614729886441
06073018202,06073018202,tract,1170,50.427350427350426,490.03999999999724,99.6153949263741
06073018301,06073018301,tract,576,43.57638888888889,-10278.800000000003,114.02424942601752
06073018302,06073018302,tract,654,54.28134556574924,4645.779999999999,93.58629481397696
06073018400,06073018400,tract,1647,51.85185185185185,4219.800000000003,95.33080423421698
06073018504,06073018504,tract,2527,46.77483181638306,-5157.199999999997,107.12639945246055
06073018509,06073018509,tract,1910,65.91623036649214,21578.490000000005,76.12836059571167
06073018510,06073018510,tract,1071,64.05228758169935,27075.28,65.77879006422049
06073018511,06073018511,tract,1891,54.52141723955579,5271.3399999999965,92.7341441895726
06073018512,06073018512,tract,2018,61.79385530227949,16311.735000000004,78.68435599444696
06073018515,06073018515,tract,1898,42.413066385669126,-10986.345000000001,111.61246285548201
06073018516,06073018516,tract,1295,46.87258687258687,-3022.7899999999936,104.0704042268556
06073018517,06073018517,tract,1805,48.365650969529085,-2047.3600000000006,101.60661901139125
06073018518,06073018518,tract,897,54.29208472686734,5373.419999999998,94.81971452320617
06073018519,06073018519,tract,1373,70.42971595047341,35654.17999999999,70.78486474399777
06073018520,06073018520,tract,1579,57.31475617479417,10709.009999999995,90.71458696910449
06073018521,06073018521,tract,1584,50.88383838383839,1543.1900000000023,98.09421989895793
06073018522,06073018522,tract,1927,31.70731707317073,-36032.350000000006,138.51122776907096
06073018523,06073018523,tract,2073,44.862518089725036,-7119.029999999999,108.06351555344837
06073018524,06073018524,tract,1290,56.04651162790698,10606.190000000002,89.44953893178499
06073018525,06073018525,tract,1408,34.94318181818182,-27606.659999999993,127.4567649795248
06073018601,06073018601,tract,1432,50.349162011173185,336.7299999999959,99.70458323671953
06073018608,06073018608,tract,1015,42.26600985221675,-14434.350000000006,115.10446240210099
06073018609,06073018609,tract,1801,66.18545252637423,29214.33,72.70359802935148
06073018612,06073018612,tract,1363,37.270726338958184,-25784.86,122.80271968529941
06073018613,06073018613,tract,1203,55.19534497090607,8160.449999999997,91.44658078617894
06073018615,06073018615,tract,836,70.57416267942584,29632.64,69.61152710557616
06073018616,06073018616,tract,1462,69.22024623803009,29309.820000000007,64.20953804248074
06073018617,06073018617,tract,1000,34.8,-24270.899999999994,122.4930548952413
06073018618,06073018618,tract,985,76.04060913705584,42711.32000000001,64.74145338376235
06073018619,06073018619,tract,1643,30.55386488131467,-41108.850000000006,139.80215187999087
06073018620,06073018620,tract,601,57.237936772046595,15824.01000000001,89.98588300486647
06073018621,06073018621,tract,563,69.27175843694494,26845.83,70.10217983945203
06073018622,06073018622,tract,1876,63.21961620469083,18125.149999999994,79.15406338176389
06073018700,06073018700,tract,7260,80.86776859504133,41536.05499999999,58.932099002788455
06073018801,06073018801,tract,1227,35.77832110839446,-26724.270000000004,133.82420125657436
06073018803,06073018803,tract,1879,42.948376796168176,-16559.019999999997,119.82689905600739
06073018804,06073018804,tract,2113,26.36062470421202,-44653.58,153.5014977428454
06073018805,06073018805,tract,1473,31.975560081466398,-32887.39,139.3955399555543
06073018903,06073018903,tract,1653,53.78100423472474,5529.889999999999,94.14981380873405
06073018904,06073018904,tract,1879,56.89196381053752,10848.949999999997,86.47455537627586
06073018905,06073018905,tract,1805,54.958448753462605,7132.169999999998,91.33053342967334
06073018906,06073018906,tract,1894,52.16473072861668,3626.6600000000035,94.96291367342745
06073019001,06073019001,tract,2230,32.690582959641254,-38484.945,146.06894080472563
06073019002,06073019002,tract,1582,31.41592920353982,-40097.14,139.23027808528775
06073019103,06073019103,tract,2072,38.41698841698842,-20833.240000000005,123.01221971579963
06073019105,06073019105,tract,3101,35.69816188326346,-31587.08,135.29863352314874
06073019107,06073019107,tract,799,39.2991239048811,-24553.600000000006,130.84093618888747
06073019108,06073019108,tract,793,44.640605296343,-8017.479999999996,108.6804256794913
06073019109,06073019109,tract,1523,26.85489166119501,-44494.41,146.7747761713432
06073019110,06073019110,tract,1523,38.60801050558109,-34521.91,133.97709452145995
06073019111,06073019111,tract,1094,32.26691042047532,-49750.72,148.01866646270003
06073019203,06073019203,tract,867,36.21683967704729,-35457.509999999995,133.13233868789425
06073019205,06073019205,tract,2041,68.15286624203821,23411.25,71.48168972126686
06073019206,06073019206,tract,1508,54.57559681697612,6407.600000000006,93.39338140877263
06073019208,06073019208,tract,1163,46.259673258813415,-11154.759999999995,113.95404809953158
06073019209,06073019209,tract,1050,32.666666666666664,-40195.64,142.49361371928643
06073019210,06073019210,tract,1815,60.38567493112947,14422.540000000008,86.51625806482299
06073019301,06073019301,tract,2268,40.69664902998236,-20871.585,121.48858682985471
06073019303,06073019303,tract,2651,43.26669181440966,-14489.300000000003,113.60808727475225
06073019304,06073019304,tract,1137,40.89709762532981,-13753.029999999999,114.98151386874613
06073019305,06073019305,tract,1793,53.151143335192415,3716.9400000000023,95.40115030806055
06073019403,06073019403,tract,2033,45.30250860796852,-7074.800000000003,108.82167608684964
06073019404,06073019404,tract,791,65.99241466498104,29737.229999999996,72.2053413192687
06073019405,06073019405,tract,1401,50.24982155603141,676.1500000000015,98.94216275032991
06073019406,06073019406,tract,1704,43.89671361502347,-8398.579999999998,110.01040506822231
06073019501,06073019501,tract,785,62.1656050955414,19742.39,77.93520624340434
06073019502,06073019502,tract,1535,74.07166123778501,37752.94,58.43462747571263
06073019503,06073019503,tract,1671,60.68222621184919,17139.23999999999,82.44171078826382
06073019601,06073019601,tract,2164,43.715341959334566,-14732.419999999998,117.81396106308868
06073019602,06073019602,tract,1691,48.96510940272029,-2470.329999999987,102.9380193932772
06073019701,06073019701,tract,2806,52.03136136849608,3146.8600000000006,96.96547392854207
06073019702,06073019702,tract,1611,49.72067039106145,-572.070000000007,100.70640812823149
06073019803,06073019803,tract,2302,45.65595134665508,-9812.799999999988,109.80474218476985
06073019804,06073019804,tract,1582,36.662452591656134,-29927.320000000007,125.7439526273314
06073019805,06073019805,tract,1393,58.14788226848528,12909.220000000001,82.44682131094152
06073019808,06073019808,tract,2381,33.93532129357413,-29593.64,135.50257418256697
06073019809,06073019809,tract,1649,36.81018799272287,-27028.92,130.34483208310473
06073019810,06073019810,tract,2307,47.074122236671,-12210.420000000013,109.57587835016938
06073019811,06073019811,tract,2442,34.97133497133497,-34222.715000000004,131.41648868441246
06073019902,06073019902,tract,1281,59.95316159250586,13580.349999999999,85.98396515244454
06073019903,06073019903,tract,1494,46.1847389558233,-6404.679999999993,107.54001051233391
06073019904,06073019904,tract,2444,40.99836333878887,-21146.769999999997,122.47133301590718
06073019905,06073019905,tract,2094,44.269340974212035,-14942.25,114.34142325995941
06073020015,06073020015,tract,2135,19.81264637002342,-79725.56,171.42587012935314
06073020017,06073020017,tract,1069,65.7623947614593,23734.42,74.99760623080606
06073020019,06073020019,tract,2941,52.53315198911934,6128.850000000006,93.07145898736603
06073020021,06073020021,tract,1640,62.98780487804878,26614.589999999997,70.20033205597798
06073020023,06073020023,tract,1267,49.32912391475928,-523.5,100.87541442032853
06073020024,06073020024,tract,1586,44.89281210592686,-10161.440000000002,112.07186758290932
06073020025,06073020025,tract,1850,51.94594594594595,4577.110000000001,94.77842094370435
06073020026,06073020026,tract,1723,35.98374927452118,-25427.679999999993,126.48433237549268
06073020028,06073020028,tract,966,75.56935817805382,37213.55,61.74026004839591
06073020029,06073020029,tract,2563,57.3546625048771,8734.820000000007,89.7890081850505
06073020030,06073020030,tract,2594,37.548188126445645,-38373.020000000004,136.2678142298814
06073020031,06073020031,tract,2250,50.22222222222222,1386.2000000000116,99.2214117935163
06073020032,06073020032,tract,1436,23.25905292479109,-72933.48,172.88530717957008
06073020033,06073020033,tract,1580,41.962025316455694,-12847.039999999994,113.44546369464533
06073020034,06073020034,tract,846,18.085106382978726,-99366.30500000001,174.40227902012722
06073020035,06073020035,tract,2222,26.237623762376238,-80982.17,167.113138765309
06073020036,06073020036,tract,1043,72.77085330776606,32775.33,67.70212137876527
06073020037,06073020037,tract,1364,57.69794721407625,14253.049999999988,87.01944326125871
06073020038,06073020038,tract,1566,33.971902937420175,-30187.820000000007,129.38024153014726
06073020039,06073020039,tract,549,31.693989071038253,-42120.770000000004,143.16874894615367
06073020040,06073020040,tract,1498,28.905206942590123,-69985.19,165.01355687661112
06073020041,06073020041,tract,991,57.921291624621595,11638.200000000012,86.2648667453871
06073020042,06073020042,tract,1774,43.51747463359639,-13507.625000000007,111.95349440887436
06073020043,06073020043,tract,1745,24.813753581661892,-86961.23000000001,165.94577368710762
06073020044,06073020044,tract,3021,31.148626282687854,-61523.850000000006,146.90652222409906
06073020105,06073020105,tract,1481,44.49696151249156,-12057.830000000002,112.53922638030798
06073020106,06073020106,tract,1103,47.41613780598368,-6119.440000000002,105.78786615370177
06073020107,06073020107,tract,1243,49.9597747385358,-592.25,100.37140487584696
06073020108,06073020108,tract,1522,69.38239159001314,27953.045,69.515333688316
06073020109,06073020109,tract,1303,50.95932463545664,1970.5599999999977,98.50125989898385
06073020110,06073020110,tract,2682,44.1461595824012,-15179.470000000001,114.83572018828421
06073020111,06073020111,tract,1327,39.48756593820648,-24808.929999999993,126.69622138900436
06073020202,06073020202,tract,2159,75.77582213987958,37675.75,53.907094339977135
06073020206,06073020206,tract,1290,70.93023255813954,32566.520000000004,66.77792207560752
06073020207,06073020207,tract,1498,68.95861148197598,24267.300000000003,72.38075723302748
06073020208,06073020208,tract,763,53.86631716906947,9931.51999999999,91.19809370708822
06073020209,06073020209,tract,1693,70.17129356172475,28550.670000000013,59.48157758994189
06073020210,06073020210,tract,1694,55.43093270365998,8341.320000000003,89.86690312621874
06073020211,06073020211,tract,2047,63.89838788470933,19617.75,74.41978809780478
06073020213,06073020213,tract,1233,75.26358475263585,37488.67999999999,58.23217098811545
06073020214,06073020214,tract,1857,77.38287560581584,31774.509999999995,53.684081044511224
06073020304,06073020304,tract,2313,26.588845654993516,-52415.0,156.65545693798921
06073020305,06073020305,tract,2346,31.24467178175618,-36001.26,141.86379730153132
06073020308,06073020308,tract,2985,66.56616415410386,23365.5,70.29978018779597
06073020309,06073020309,tract,1505,36.87707641196013,-23519.070000000007,125.10555402776342
06073020310,06073020310,tract,2637,48.80546075085324,-1865.8700000000026,101.79419666591467
06073020311,06073020311,tract,1576,38.13451776649746,-29071.25,127.49576370444066
06073020312,06073020312,tract,1554,48.77734877734878,-2781.5399999999936,102.64283025610048
06073020313,06073020313,tract,1192,59.81543624161074,18412.260000000002,75.93378183149022
06073020401,06073020401,tract,904,38.60619469026549,-28783.64,129.91311254563732
06073020403,06073020403,tract,1285,32.68482490272373,-43567.53,148.06679314230536
06073020404,06073020404,tract,2068,44.825918762088975,-6238.520000000004,106.73727768965455
06073020405,06073020405,tract,1254,27.51196172248804,-60341.21,158.41550281049365
06073020500,06073020500,tract,1326,57.993966817496236,14384.770000000004,83.04299992176908
06073020601,06073020601,tract,1892,67.33615221987314,29242.769999999997,66.15117520928096
06073020602,06073020602,tract,1952,55.942622950819676,6928.059999999998,91.97305076243563
06073020705,06073020705,tract,1336,39.14670658682635,-22629.440000000002,122.11224073354865
06073020706,06073020706,tract,2100,33.04761904761905,-65796.39,159.89872600591738
06073020707,06073020707,tract,1577,54.3436905516804,7898.399999999994,91.93864440056247
06073020708,06073020708,tract,1314,24.581430745814306,-57497.03,161.20821102163254
06073020710,06073020710,tract,607,26.68863261943987,-61323.58,168.55254639017625
06073020711,06073020711,tract,1225,29.38775510204082,-39676.33,144.90780274864943
06073020712,06073020712,tract,1483,32.09710047201618,-46329.05,152.59572862060128
06073020801,06073020801,tract,1799,32.128960533629794,-38696.36,137.6722613312148
06073020805,06073020805,tract,1157,41.745894554883314,-12352.779999999999,111.79662451079888
06073020806,06073020806,tract,2012,51.689860834990064,5098.580000000002,93.59125291710629
06073020807,06073020807,tract,1042,45.39347408829175,-12894.64,112.03766299564914
06073020810,06073020810,tract,1680,33.92857142857143,-26688.410000000003,128.30432442131706
06073020811,06073020811,tract,2027,24.1243216576221,-49455.34,149.03563628396012
06073020812,06073020812,tract,816,65.19607843137256,22759.730000000003,73.73078114498948
06073020813,06073020813,tract,1481,48.548278190411885,-2688.899999999994,102.30881910955993
06073020902,06073020902,tract,954,43.60587002096436,-13477.320000000007,113.9891890824817
06073020903,06073020903,tract,1168,52.910958904109584,5162.685000000005,92.77893556354655
06073020904,06073020904,tract,1257,40.01591089896579,-14437.0,120.670954656176
06073021001,06073021001,tract,1078,44.063079777365495,-8184.070000000007,114.65594230637252
06073021002,06073021002,tract,779,30.937098844672654,-36211.39,160.9310853762002
06073021101,06073021101,tract,1687,59.158269116775344,30923.990000000005,66.29993101382433
06073021102,06073021102,tract,999,69.26926926926927,34010.32000000001,59.7300625255041
06073021202,06073021202,tract,1132,50.61837455830389,954.7799999999988,98.76167210096936
06073021204,06073021204,tract,1925,39.740259740259745,-21069.910000000003,121.22689619144755
06073021205,06073021205,tract,2609,52.817171330011504,5653.559999999998,94.29387513572132
06073021206,06073021206,tract,1147,28.33478639930253,-37581.16,139.55926153274402
06073021302,06073021302,tract,1421,53.41308937368051,4419.75,96.64878449765591
06073021304,06073021304,tract,956,34.30962343096235,-34193.06,126.19923940493703
06073021305,06073021305,tract,1300,33.0,-36994.42000000001,135.15566223256488
06073021306,06073021306,tract,1496,44.38502673796791,-18554.5,111.38644378451752
06073021401,06073021401,tract,1540,38.05194805194805,-25813.190000000002,131.34124569086677
06073021402,06073021402,tract,1243,37.97264682220434,-26097.93,130.1326072319188
06073021501,06073021501,tract,1223,16.59852820932134,-120915.4,196.18283337150487
06073021502,06073021502,tract,3229,38.12325797460514,-38001.11,132.19129497345227
06073021600,06073021600,tract,944,50.63559322033898,1072.9199999999983,98.95541576289213
06073021800,06073021800,tract,790,20.37974683544304,-105222.92,199.10563912760855
06073021900,06073021900,tract,742,71.02425876010781,25836.910000000003,60.61993479222172
06073022000,06073022000,tract,1663,57.1858087793145,10721.86,84.2833751226331
06073022101,06073022101,tract,901,20.532741398446174,-84101.82,184.83090008526727
06073022102,06073022102,tract,2765,37.54068716094033,-34494.01999999999,135.09987045304985
